Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
test,2007-03-09,10,288,1
