Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
test,2007-03-09,13,297,1
